chart,id,x1,x2,x3,x4,x5
Hot R&B/Hip-Hop Songs,Tay-K....The Race,1.521393390593743e-4,1.5213933912855591e-4,1.521393392415257e-4,1.5213933937374309e-4,0.9993914426431969
Hot R&B/Hip-Hop Songs,The Weeknd....Call Out My Name,0.3466713753589051,0.6523722129042969,3.188039123362331e-4,3.1880391234121775e-4,3.1880391212044915e-4
Hot R&B/Hip-Hop Songs,The Weeknd....Starboy,1.8229820173707085e-4,0.18076745569904873,1.8229820165145783e-4,1.8229820153792422e-4,0.8186856496960248
Hot Country Songs,Tim McGraw....How I'll Always Be,0.008962124589566951,0.7150552664347875,2.7661122735124185e-4,0.2754293865212347,2.766112270595818e-4
Hot Country Songs,Carrie Underwood....Dirty Laundry,0.037676406402668484,0.7626339701367736,2.685340394183366e-4,2.6853403913775235e-4,0.19915255538200183
Hot Country Songs,Cole Swindell....Break Up In The End,0.9984310809447389,3.9222976435663627e-4,3.92229763714558e-4,3.9222976387988525e-4,3.922297633100501e-4
Hot Country Songs,Cole Swindell....Flatliner,0.8244396455246417,0.17486797260577172,2.3079395648620816e-4,2.3079395661311888e-4,2.307939564873079e-4
Hot R&B/Hip-Hop Songs,DJ Khaled....For Free,0.6858808645492661,2.087866226019133e-4,0.2819855099548093,2.0878662250343248e-4,0.031716052250819256
Hot R&B/Hip-Hop Songs,GoldLink....Crew,0.08891409833419157,1.8826956545448775e-4,0.3923394534080194,1.8826956547244217e-4,0.5183699091268621
Hot Country Songs,Jake Owen....I Was Jack (You Were Diane),2.654337197339372e-4,0.9989382651229091,2.6543371916909535e-4,2.654337190781045e-4,2.6543371910970416e-4
Hot R&B/Hip-Hop Songs,Kendrick Lamar....Element.,1.245323238214648e-4,1.2453232385500014e-4,1.2453232385524563e-4,0.9995018707047035,1.2453232376473082e-4
Hot Country Songs,Kenny Chesney....Get Along,2.6391025132868173e-4,0.9867939830866483,2.639102512781949e-4,0.01241428615977081,2.639102509738902e-4
Hot Country Songs,Kip Moore....More Girls Like You,3.761850100027811e-4,0.5701003579786366,3.761850092852424e-4,0.4287710869929319,3.76185009143459e-4
Hot Country Songs,Lady Antebellum....Heart Break,0.773670519745837,0.22560813296336757,2.404490970392717e-4,2.4044909693820256e-4,2.4044909681798804e-4
Hot Country Songs,Lee Brice....Boy,3.2328685058245266e-4,0.9987068525988732,3.2328685072423796e-4,3.232868498931814e-4,3.232868499269645e-4
Hot Country Songs,Luke Bryan....Fast,3.081222761784208e-4,0.9987675108963322,3.0812227572836297e-4,3.081222760313133e-4,3.0812227572979986e-4
Hot Country Songs,"Luke Bryan....Huntin', Fishin' & Lovin' Every Day",2.2404657871090503e-4,0.5105071428419665,2.2404657842131433e-4,0.4888207174224933,2.2404657840790243e-4
Hot Country Songs,"Luke Bryan....Sunrise, Sunburn, Sunset",3.1020095418664566e-4,0.573265171431426,3.1020095382896915e-4,0.42580422570668025,3.102009538781988e-4
Hot Country Songs,Luke Combs....Must've Never Met You,0.9988521229423095,2.869692647983595e-4,2.869692643284407e-4,2.8696926435465306e-4,2.86969264209054e-4
Hot Country Songs,Maren Morris....I Could Use A Love Song,0.15356797988512677,0.8455076532872292,3.081222758404091e-4,3.0812227576432254e-4,3.081222760393954e-4
Hot Country Songs,Maren Morris....Rich,2.3919825601668356e-4,0.2431181076350869,0.7561642975970395,2.3919825579577896e-4,2.3919825606118382e-4
Hot R&B/Hip-Hop Songs,Meek Mill....Whatever You Need,1.9971800838959432e-4,0.37146517644686444,0.6279356695284547,1.99718008207281e-4,1.997180080839183e-4
Hot R&B/Hip-Hop Songs,Playboi Carti....Magnolia,1.6120700250189473e-4,1.612070024669577e-4,1.612070026521206e-4,1.6120700257421465e-4,0.9993551719898047
Hot R&B/Hip-Hop Songs,Post Malone....I Fall Apart,0.22691288663326692,2.981332190255774e-4,2.9813321855712456e-4,2.981332186788868e-4,0.7721927137104715
Hot R&B/Hip-Hop Songs,Rae Sremmurd....Black Beatles,1.3054274319958373e-4,0.7411816148383679,0.17827247054989898,0.08028482912518617,1.305427433473606e-4
Hot Country Songs,Sam Hunt....Downtown's Dead,2.7495714993551056e-4,0.6273931227682483,2.749571494203427e-4,0.3717820057830839,2.7495714931178634e-4
Hot R&B/Hip-Hop Songs,The Weeknd & Kendrick Lamar....Pray For Me,2.4428136454906476e-4,0.28510570829789095,0.11188346421744451,0.6025222647556836,0.00024428136443193043
Hot Country Songs,Tim McGraw & Faith Hill....Speak To A Girl,0.055472610214670606,0.9433895255434299,3.7928808083490553e-4,3.79288080914954e-4,3.792880801496434e-4
Hot Country Songs,Walker Hayes....You Broke Up With Me,0.03253820476131229,0.4220816400033801,2.1070007797327253e-4,0.5449587550792705,2.1070007806392305e-4
Hot R&B/Hip-Hop Songs,A$AP Ferg....Plain Jane,1.7534635486919875e-4,1.753463550162459e-4,1.7534635509279428e-4,0.9992986145798366,1.7534635518517023e-4
Hot Country Songs,Carrie Underwood....Smoke Break,0.14916566317138508,0.7899045295254209,2.701115179193142e-4,2.7011151795513464e-4,0.06038958426731957
Hot R&B/Hip-Hop Songs,Chris Brown....Grass Ain't Greener,0.6244801191301609,2.469048033030957e-4,0.2834715158394828,0.09155455542402499,2.4690480302825017e-4
Hot Country Songs,Chris Janson....Drunk Girl,0.4085489933807875,0.5907142483856761,2.455860781200293e-4,2.45586077755612e-4,2.4558607766069754e-4
Hot Country Songs,Chris Stapleton....Broken Halos,0.03257318633735271,0.9658454388629585,5.271249333055653e-4,5.271249331077471e-4,5.271249332755493e-4
Hot Country Songs,Chris Stapleton....Either Way,0.5114464566455127,0.4870578985986767,4.985482518528733e-4,4.985482519390342e-4,4.985482520188082e-4
Hot Country Songs,Chris Young....Losing Sleep,0.6421699512777767,0.3565555102876487,4.2484614501395895e-4,4.248461447764257e-4,4.2484614478425413e-4
Hot Country Songs,Darius Rucker....If I Told You,0.49365883369684715,0.5053211021841499,3.4002137299647656e-4,3.40021373194341e-4,3.400213728121635e-4
Hot Country Songs,David Nail....Night's On Fire,2.5232443594759893e-4,0.702111671909781,2.523244356805775e-4,0.2971313547830304,2.5232443556048677e-4
Hot R&B/Hip-Hop Songs,Drake....Hotline Bling,0.9991905808700869,2.0235478277740428e-4,2.0235478256271368e-4,2.0235478232247088e-4,2.0235478225051238e-4
Hot Country Songs,Garth Brooks....Ask Me How I Know,0.9988521229427623,2.869692646910624e-4,2.869692641792188e-4,2.8696926436119476e-4,2.869692640063027e-4
Hot Country Songs,Granger Smith....Happens Like That,2.654337198587447e-4,0.9989382651225015,2.6543371923185694e-4,2.6543371928945876e-4,2.654337191183815e-4
Hot Country Songs,Jake Owen....American Country Love Song,2.1871797008488154e-4,0.9991251281211553,2.1871796954178445e-4,2.1871796959314465e-4,2.187179696249331e-4
Hot Country Songs,Jason Aldean....A Little More Summertime,3.558081850657652e-4,0.99857676726067,3.558081847566658e-4,3.558081845527269e-4,3.558081849548983e-4
Hot Country Songs,Jason Aldean....Any Ol' Barstool,2.71707639265631e-4,0.9989131694434324,2.7170763908352004e-4,2.7170763915797426e-4,2.7170763906045575e-4
Hot Country Songs,Kane Brown....Used To Love You Sober,0.7220406541059149,0.2768399489930561,3.731323003426796e-4,3.7313230044191086e-4,3.7313230024444577e-4
Hot R&B/Hip-Hop Songs,Kanye West....All Mine,0.6395795723087724,2.0784286822878506e-4,0.359796899086176,2.0784286825629528e-4,2.0784286856646622e-4
Hot Country Songs,Kenny Chesney....Setting The World On Fire,3.2789766232867607e-4,0.9986884093524909,3.27897662090226e-4,3.278976615763762e-4,3.278976615137719e-4
Hot R&B/Hip-Hop Songs,Khalid....Location,0.9987675108961853,3.081222763953989e-4,3.0812227619095956e-4,3.081222756391812e-4,3.0812227558912983e-4
Hot R&B/Hip-Hop Songs,Kodak Black....Transportin',1.8375524733744666e-4,1.8375524734483094e-4,0.165953342801696,1.8375524734737706e-4,0.8334953914562744
Hot Country Songs,Lee Brice....That Don't Sound Like You,3.530760310999464e-4,0.9985876958758187,3.530760311341747e-4,3.530760309822257e-4,3.5307603096489094e-4
Hot R&B/Hip-Hop Songs,Lil Baby & Gunna....Drip Too Hard,1.6890524221078264e-4,0.4034151700471621,0.27529740543825737,1.6890524228890862e-4,0.3209496140300809
Hot Country Songs,Maren Morris....My Church,2.981332189341098e-4,0.9988074671261064,2.9813321833040677e-4,2.981332182783119e-4,2.981332183508982e-4
Hot Country Songs,Michael Ray....Real Men Love Jesus,2.733227365694593e-4,0.9989067090544687,2.73322736419571e-4,2.733227364442444e-4,2.733227360980778e-4
Hot R&B/Hip-Hop Songs,Missy Elliott....WTF (Where They From),1.600845082759006e-4,0.1643770924875158,1.6008450809341875e-4,0.8032851847830083,0.032017553713106696
Hot Country Songs,Mitchell Tenpenny....Drunk Me,0.7495837504265611,0.24961532493701621,2.6697487884347316e-4,2.6697487891492414e-4,2.669748786641824e-4
Hot Country Songs,Morgan Wallen....The Way I Talk,2.4299044096308528e-4,0.9990280382367913,2.4299044072139796e-4,2.4299044092011786e-4,2.429904406040402e-4
Hot R&B/Hip-Hop Songs,Nelly....The Fix,0.857884235693557,2.0690760774465792e-4,0.1414950414831096,2.0690760781760732e-4,2.0690760777115682e-4
Hot R&B/Hip-Hop Songs,Post Malone....White Iverson,2.059807268606167e-4,2.0598072646563624e-4,2.0598072673301375e-4,0.9991760770932855,2.0598072665533435e-4
Hot R&B/Hip-Hop Songs,Queen Naija....Medicine,0.9625351571908144,2.2081870557467406e-4,2.2081870535730591e-4,0.036802386692882647,2.2081870537103522e-4
Hot R&B/Hip-Hop Songs,Rae Sremmurd....Look Alive,2.3796036138217424e-4,0.5361070082312699,0.12507012537906548,0.3383469456668481,2.3796036143441005e-4
Hot R&B/Hip-Hop Songs,The Weeknd....In The Night,0.7778473924790548,2.924447358650508e-4,2.924447354392998e-4,0.22127527331450522,2.9244473513567493e-4
Hot Country Songs,Tim McGraw....Humble And Kind,2.924447359269632e-4,0.9988302210564028,2.9244473625802963e-4,2.924447355708092e-4,2.924447358413472e-4
Hot Country Songs,Trent Harmon....There's A Girl,2.7011151788457053e-4,0.9989195539296832,2.7011151749439897e-4,2.701115175004013e-4,2.7011151743738376e-4
Hot R&B/Hip-Hop Songs,XXXTENTACION....Changes,0.9977357571516328,5.660607126246569e-4,5.660607119428882e-4,5.660607122634639e-4,5.660607115362759e-4
Hot R&B/Hip-Hop Songs,YoungBoy Never Broke Again....Outside Today,2.0506211258856724e-4,2.0506211261712892e-4,0.9991797515493553,2.0506211274496633e-4,2.050621126939871e-4
Hot Country Songs,Zac Brown Band....My Old Man,5.153099509396387e-4,0.9979387601972555,5.153099503542698e-4,5.153099512842349e-4,5.153099501663817e-4
Hot Country Songs,Ashley McBryde....A Little Dive Bar In Dahlonega,0.1397207117736842,0.7032425058255356,2.609151836943478e-4,0.15651495203359217,2.609151834936111e-4
Hot Country Songs,Big & Rich....California,3.3025274275682583e-4,0.9255084236056916,3.302527424468878e-4,0.07350081816678468,3.3025274232003347e-4
Hot Country Songs,Big & Rich....Lovin' Lately,0.4296655349501986,0.516291264072735,0.05341431377413254,3.144436015982416e-4,3.1444360133576213e-4
Hot Country Songs,Brad Paisley....Today,4.3695808648534275e-4,0.998252167654428,4.369580867346948e-4,4.3695808620073827e-4,4.3695808615112685e-4
Hot Country Songs,Brett Eldredge....Somethin' I'm Good At,0.1819587944729004,0.803477599855355,2.0506211270407163e-4,0.014153481446488625,2.0506211255178757e-4
Hot Country Songs,Brett Young....In Case You Didn't Know,0.8891121531666943,4.1338755079307633e-4,0.10964768418262737,4.1338755006568184e-4,4.1338754981944527e-4
Hot R&B/Hip-Hop Songs,Bruno Mars....Versace On The Floor,3.2557593268694296e-4,0.9986976962714472,3.2557593196019975e-4,3.255759321085481e-4,3.255759317971078e-4
Hot R&B/Hip-Hop Songs,Bryson Tiller....Don't,2.307939568256939e-4,0.4781710778598335,0.21653733984608084,0.30482999438072805,2.3079395653194845e-4
Hot R&B/Hip-Hop Songs,Childish Gambino....Redbone,0.5369809403950102,2.8518938865382194e-4,2.8518938852358986e-4,0.46216349143963587,2.851893881765192e-4
Hot Country Songs,Chris Stapleton....Fire Away,5.524583734779293e-4,0.9977901665082151,5.524583731668409e-4,5.524583725422396e-4,5.52458372597878e-4
Hot Country Songs,Chris Stapleton....Parachute,0.46423111866968325,0.5345612888542822,4.02530825263454e-4,4.0253082530095075e-4,4.025308254701713e-4
Hot Country Songs,Chris Stapleton....Tennessee Whiskey,0.06222394745371701,0.8530565862254534,5.095988724205414e-4,0.08370026857621155,5.095988721975203e-4
Hot Country Songs,Chris Young....I'm Comin' Over,3.671731446688857e-4,0.9985313074229829,3.6717314430463534e-4,3.67173144131751e-4,3.6717314391187205e-4
Hot R&B/Hip-Hop Songs,Drake....Pop Style,0.3607564101981679,0.09043696931504872,2.0324924806693726e-4,0.13769214351218953,0.4109112277265269
Hot Country Songs,Dylan Scott....Hooked,2.962126272984453e-4,0.9988151494920005,2.962126268381431e-4,2.9621262698013097e-4,2.962126268828494e-4
Hot R&B/Hip-Hop Songs,Eminem....Killshot,8.371914511543818e-5,0.09002751157281313,8.371914504014091e-5,0.9097213309920222,8.371914500899449e-5
Hot R&B/Hip-Hop Songs,Eminem....River,1.276436449626034e-4,0.6203879475979622,1.2764364482346333e-4,0.37922912146751864,1.276436447329391e-4
Hot Country Songs,Granger Smith....If The Boot Fits,0.4653844498995241,0.5338004271831753,2.7170763911578665e-4,2.7170763906153356e-4,2.717076391233177e-4
Hot R&B/Hip-Hop Songs,Gucci Mane....Both,0.19174371422492298,2.3673521377777463e-4,0.8075460801343627,2.3673521354990147e-4,2.36735213386712e-4
Hot Country Songs,Jason Aldean....Drowns The Whiskey,3.8891224688785157e-4,0.9984443510134977,3.8891224647543315e-4,3.88912246712047e-4,3.889122464269486e-4
Hot Country Songs,Jason Aldean....Gonna Know We Were Here,2.19763317331794e-4,0.9991209467312189,2.1976331726972928e-4,2.1976331715805366e-4,2.1976331702155662e-4
Hot Country Songs,Jason Aldean....They Don't Know,3.1444360312121733e-4,0.9506512314664383,0.04840543772660087,3.1444360136111116e-4,3.1444360247857937e-4
Hot Country Songs,Jon Pardi....Head Over Boots,0.3330645720055963,0.6658596791365002,3.5858295258414473e-4,3.585829525117006e-4,3.5858295280766006e-4
Hot Country Songs,Josh Turner....Hometown Girl,3.4512565298464796e-4,0.9986194973885296,3.4512565267147145e-4,3.4512565298053797e-4,3.451256528337922e-4
Hot Country Songs,Keith Urban....Blue Ain't Your Color,2.962126277211095e-4,0.9988151494910419,2.962126271108703e-4,2.962126271321841e-4,2.962126269938353e-4
Hot Country Songs,Kip Moore....Running For You,0.43045739631706975,0.5683557905835288,3.9560436638106034e-4,3.956043663927676e-4,3.9560436662767714e-4
Hot Country Songs,LANCO....Greatest Love Story,2.943166230271456e-4,0.9988227335090402,2.9431662269596356e-4,2.9431662256674694e-4,2.94316622670054e-4
Hot R&B/Hip-Hop Songs,Lil Skies....Nowadays,1.8674034763333622e-4,0.3054501375870251,0.6939896413702243,1.8674034765501244e-4,1.8674034746213734e-4
Hot Country Songs,Luke Combs....One Number Away,0.5851947167428317,0.41407631193561406,2.4299044065972155e-4,2.429904404538539e-4,2.4299044044070962e-4
Hot Country Songs,Luke Combs....She Got The Best Of Me,4.2095667844718173e-4,0.9983161732876031,4.2095667814948004e-4,4.2095667796968023e-4,4.2095667783052673e-4
Hot R&B/Hip-Hop Songs,Nicki Minaj....Chun-Li,1.7401912936338123e-4,0.5504682292370753,1.7401912953385996e-4,1.7401912953727433e-4,0.4490097133744901
Hot Country Songs,RaeLynn....Love Triangle,2.799798126702442e-4,0.7220516959143273,2.799798121737534e-4,2.799798122704945e-4,0.27710836464855826
Hot Country Songs,Thomas Rhett....Marry Me,3.0607127153308724e-4,0.9987757149148669,3.0607127128701297e-4,3.0607127139899143e-4,3.0607127091386105e-4
Hot Country Songs,Thomas Rhett....Star Of The Show,3.503855166222318e-4,0.9985984579356861,3.503855160955747e-4,3.503855160061706e-4,3.5038551558991596e-4
Hot Country Songs,Tim McGraw & Faith Hill....The Rest Of Our Life,0.1568459873294273,0.842086588115867,3.5580818497000144e-4,3.558081850642531e-4,3.558081846713761e-4
Hot Country Songs,Blake Shelton....I Lived It,0.2765987941613853,0.3843904156042176,0.3384799227956825,2.654337195025591e-4,2.6543371921205117e-4
Hot Country Songs,Brad Paisley....Without A Fight,0.946525611076906,3.95604367085834e-4,3.956043664780422e-4,0.05228757582361201,3.956043659180176e-4
Hot Country Songs,Brantley Gilbert....Stone Cold Sober,0.5677932570495021,0.4314058183145166,2.6697487870151634e-4,2.669748789130827e-4,2.669748783666516e-4
Hot Country Songs,Brett Eldredge....The Long Way,3.9903754125703185e-4,0.9984038498364228,3.990375407421379e-4,3.990375409277397e-4,3.990375406503345e-4
Hot Country Songs,Brett Young....Sleep Without You,0.37249935343406687,0.46914782247369885,0.1578368494248576,2.57987333637788e-4,2.579873337388622e-4
Hot R&B/Hip-Hop Songs,Bryson Tiller....Exchange,0.3708439338917488,2.442813646904128e-4,0.6284232220144197,2.4428136445076216e-4,2.4428136469038987e-4
Hot Country Songs,Cole Swindell....You Should Be Here,0.35132069590062026,0.6475689178845532,3.7012873816904087e-4,3.7012873844402794e-4,3.701287382135174e-4
Hot Country Songs,Dierks Bentley....Different For Girls,0.2815147722799682,0.7176078935136412,2.924447355659176e-4,2.9244473550144306e-4,2.924447353232999e-4
Hot R&B/Hip-Hop Songs,French Montana....Unforgettable,0.9095157316101853,1.8826956543987935e-4,0.03612836620672833,1.8826956551867718e-4,0.05397936305212784
Hot Country Songs,Jon Pardi....Heartache On The Dance Floor,3.451256533349665e-4,0.9986194973881842,3.45125652773177e-4,3.4512565295373107e-4,3.4512565275381096e-4
Hot R&B/Hip-Hop Songs,Kehlani....Gangsta,0.40743102415388954,0.19088810124807817,0.40063857362472555,5.211504872018487e-4,5.211504861048682e-4
Hot Country Songs,Luke Combs....Beautiful Crazy,0.41980977915544304,0.5788408781673869,4.4978089232535753e-4,4.497808927344815e-4,4.497808921101694e-4
Hot Country Songs,Luke Combs....Hurricane,2.887714968663396e-4,0.9988449140127402,2.8877149675039706e-4,2.88771496828559e-4,2.8877149681450604e-4
Hot Country Songs,Midland....Burn Out,3.4002137333354656e-4,0.9441053362978831,3.4002137310825103e-4,0.05487459958279617,3.400213728789747e-4
Hot Country Songs,Miranda Lambert....We Should Be Friends,0.14464191366427856,0.8541813970438051,3.9222976412085265e-4,3.9222976394470986e-4,3.922297638507e-4
Hot Country Songs,Morgan Wallen....Up Down,3.000788780061634e-4,0.9165568305128533,3.0007887931821233e-4,3.0007887849652044e-4,0.08254293285132572
Hot Country Songs,Old Dominion....Written In The Sand,0.8755920714988449,0.12324119176103318,3.88912246775867e-4,3.889122464765046e-4,3.889122468695868e-4
Hot Country Songs,Russell Dickerson....Yours,0.11852309771688611,0.8804336951967657,3.47735695318868e-4,3.4773569568230083e-4,3.4773569534693883e-4
Hot Country Songs,Scotty McCreery....Five More Minutes,0.03401560045714186,0.825571507753449,2.379603615418653e-4,0.13993697106651615,2.379603613510993e-4
Hot Country Songs,Thomas Rhett....Die A Happy Man,0.8463839007727783,0.15269788541443294,3.0607127097405926e-4,3.0607127099063937e-4,3.060712708239958e-4
Hot Country Songs,Thomas Rhett....Unforgettable,0.029667465856838007,0.9694716263498758,2.869692643734711e-4,2.869692643394203e-4,2.869692645731851e-4
Hot Country Songs,Tyler Farr....Better In Boots,3.558081856197923e-4,0.9985767672587446,3.5580818549608165e-4,3.558081852564272e-4,3.5580818488322537e-4
Hot Country Songs,William Michael Morgan....I Met A Girl,3.2328685028139054e-4,0.9987068526003421,3.232868499005876e-4,3.2328684978218716e-4,3.2328684969369924e-4
Hot Country Songs,Cam....Burning House,4.0970415134617116e-4,0.9983611833972107,4.0970415052274834e-4,4.097041505229042e-4,4.0970415039742774e-4
Hot Country Songs,Craig Campbell....Outskirts Of Heaven,3.451256529069483e-4,0.5092841195354202,3.4512565282346743e-4,0.48968050350589787,3.451256529515944e-4
Hot R&B/Hip-Hop Songs,Drake....I'm Upset,1.938248808992e-4,0.3151134944901501,0.6401987677577581,1.9382488079989867e-4,0.04430008799039284
Hot Country Songs,Eric Church....Kill A Word,0.16711933055630174,0.35843643441309897,3.530760314169881e-4,3.530760310151801e-4,0.4737380829681671
Hot Country Songs,Frankie Ballard....It All Started With A Beer,2.943166232478098e-4,0.9988227335059562,2.943166238892078e-4,2.9431662360709433e-4,2.943166232996653e-4
Hot Country Songs,"Garth Brooks....Baby, Let's Lay Down And Dance",0.5793633099777235,0.41946995328293274,3.8891224642129444e-4,3.889122468550946e-4,3.889122460674017e-4
Hot Country Songs,Jimmie Allen....Best Shot,0.4446066172280309,0.5544026245449118,3.302527424613996e-4,3.3025274240707934e-4,3.302527421887694e-4
Hot Country Songs,Kelsea Ballerini....Legends,0.26069726562993434,0.5116136868294209,0.2270514397167163,3.188039119841765e-4,3.1880391194444866e-4
Hot Country Songs,Maddie & Tae....Shut Up And Fish,2.8696926507387304e-4,0.3852977211816576,2.8696926440681197e-4,0.6138413710244968,2.8696926436494756e-4
Hot Country Songs,Old Dominion....Song For Another Time,2.7332273657055693e-4,0.9665857699368264,2.7332273608549675e-4,2.7332273602204366e-4,0.032594261854495404
Hot R&B/Hip-Hop Songs,Rob $tone....Chill Bill,2.5371672570919274e-4,2.537167259112887e-4,0.9989851330978871,2.5371672515140986e-4,2.537167253410292e-4
Hot Country Songs,Sam Hunt....Break Up In A Small Town,2.0973898642735424e-4,0.9991610440548319,2.0973898638360978e-4,2.0973898620453018e-4,2.0973898615265062e-4
Hot Country Songs,Scotty McCreery....This Is It,3.9560436736440976e-4,0.9984175825318847,3.95604367354079e-4,3.956043668868811e-4,3.956043665099087e-4
Hot Country Songs,Travis Denning....David Ashley Parker From Powder Springs,2.251436098428288e-4,0.38122022034619407,2.2514360960896484e-4,2.2514360958725364e-4,0.6181043488247668
Hot Country Songs,Carrie Underwood....Heartbeat,0.1103226067418933,0.8888717911422681,2.6853403865804157e-4,2.6853403861994043e-4,2.685340385605171e-4
Hot Country Songs,Chris Stapleton....Millionaire,5.591768339042966e-4,0.9232923621033178,5.591768337778306e-4,5.591768338711578e-4,0.07503010739512896
Hot Country Songs,Chris Young....Sober Saturday Night,4.633790386611496e-4,0.9981464838490718,4.633790374146969e-4,4.633790374958635e-4,4.633790373565765e-4
Hot R&B/Hip-Hop Songs,Drake....Gyalchester,2.6543371986328365e-4,0.3261096604841647,2.6543371968006763e-4,2.6543371973882293e-4,0.6730940383565531
Hot Country Songs,Eric Church....Record Year,2.6091518366464487e-4,0.5133310275481575,0.4858862269012409,2.6091518354544937e-4,2.609151833916005e-4
Hot Country Songs,Florida Georgia Line....Confession,2.609151832935592e-4,0.9697917511296875,2.6091518309241196e-4,0.0294255033202083,2.609151837182145e-4
Hot Country Songs,Jon Pardi....She Ain't In It,0.20702909246633908,0.7912933770331435,5.591768338506004e-4,5.59176833577441e-4,5.591768330894174e-4
Hot Country Songs,Kane Brown....What Ifs,0.4785456181773264,0.5204912926275561,3.2102973206030497e-4,3.210297316099108e-4,3.2102973144730633e-4
Hot Country Songs,Luke Bryan....Light It Up,3.6717314471986244e-4,0.7991458722923053,0.1997526082749391,3.6717314402396126e-4,3.6717314401183185e-4
Hot Country Songs,Maren Morris....80s Mercedes,2.6391025121499516e-4,0.9989443589948674,2.639102511957646e-4,2.6391025130782374e-4,2.639102514138915e-4
Hot R&B/Hip-Hop Songs,Rihanna....Needed Me,0.17600743478593567,0.40727805707291487,0.22359710842188565,0.19278475782087873,3.3264189838504144e-4
Hot Country Songs,Zac Brown Band....Beautiful Drug,0.3432716605812234,0.6553240504319263,4.6809632902301596e-4,4.680963288490347e-4,4.6809632897825527e-4
Hot Country Songs,Brad Paisley....Country Nation,3.558081848067002e-4,0.5176904976891199,3.5580818504598623e-4,0.4812420777560288,3.5580818499867083e-4
Hot Country Songs,Brothers Osborne....21 Summer,4.93200738301975e-4,0.9980271970463696,4.932007379773629e-4,4.932007391222111e-4,4.932007382289357e-4
Hot Country Songs,Brothers Osborne....Shoot Me Straight,0.27220398687138897,0.5597810299838659,3.14443601781945e-4,3.144436021545897e-4,0.1673860959408086
Hot Country Songs,Chase Rice....Three Chords & The Truth,2.40449097262588e-4,0.9990382036122679,2.4044909676190085e-4,2.4044909684253543e-4,2.404490968650924e-4
Hot Country Songs,Chris Janson....Holdin' Her,4.288081578601892e-4,0.7957051603629021,4.288081572258507e-4,0.203008415164689,4.2880815732284613e-4
Hot Country Songs,Drake White....Makin' Me Look Good Again,0.16998271538958887,0.8285838094984103,4.7782503721185927e-4,4.778250370967849e-4,4.7782503769230606e-4
Hot R&B/Hip-Hop Songs,Drake....Passionfruit,3.6717314440084126e-4,0.23519698859685614,3.671731443250244e-4,0.7637014919703331,3.6717314408489694e-4
Hot Country Songs,Jennifer Nettles....Unlove You,0.7342984007304976,0.2642530713761252,4.8284263115092155e-4,4.8284263129890436e-4,4.828426309274263e-4
Hot Country Songs,Keith Urban....Female,3.12307869628819e-4,0.9987507685227367,3.123078691656892e-4,3.1230786924936634e-4,3.123078692193825e-4
Hot Country Songs,Kenny Chesney....Bar At The End Of The World,0.09940508116815863,0.8998379455242325,2.523244358257866e-4,2.523244359201681e-4,2.523244358629194e-4
Hot Country Songs,Luke Combs....When It Rains It Pours,0.139940523916078,0.411226137500171,0.12584492291841368,0.14303517981495692,0.17995323585038037
Hot R&B/Hip-Hop Songs,XXXTENTACION....Jocelyn Flores,0.36765937217069405,0.22234484422643597,0.4092244828465371,3.856503783032192e-4,3.8565037802966516e-4
Hot Country Songs,Randy Houser....We Went,3.081222760525676e-4,0.9862837512531445,0.012791881918567083,3.0812227620014693e-4,3.081222760357276e-4
